timestamp,volume,price
1691158972739,-21360.0,29239.0
1691158972739,-2410.0,29239.0
1691158972739,-500.0,29239.0
1691158972739,-3310.0,29239.0
1691158972739,-2420.0,29239.0
1691158972743,-7590.0,29239.0
1691158972743,-22410.0,29239.0
1691158972747,-30000.0,29239.0
1691158972750,-26400.0,29239.0
1691158972750,-3600.0,29239.0
1691158972754,-5520.0,29239.0
1691158972754,-24480.0,29239.0
1691158972758,-14480.0,29239.0
1691158972758,-15520.0,29239.0
1691158972762,-25520.0,29239.0
1691158972762,-4480.0,29239.0
1691158972766,-690.0,29239.0
1691158972766,-480.0,29239.0
1691158972766,-28830.0,29239.0
1691158972769,-30000.0,29239.0
1691158972773,-17570.0,29239.0
1691158972773,-7580.0,29239.0
1691158973109,-15000.0,29238.5
1691158973109,-15000.0,29238.5
1691158974001,-15000.0,29238.5
1691158974001,-15000.0,29238.5
1691158974012,-5000.0,29238.5
1691158974012,-5000.0,29238.5
1691158974012,-20000.0,29238.5
1691158974016,-24510.0,29238.5
1691158974016,-5490.0,29238.5
1691158974020,-30000.0,29238.5
1691158974023,-30000.0,29238.5
1691158974027,-3990.0,29238.5
1691158974027,-26010.0,29238.5
1691158974031,-13990.0,29238.5
1691158974031,-16010.0,29238.5
1691158974034,-10150.0,29238.5
1691158974034,-13840.0,29238.5
1691158974034,-6010.0,29238.5
1691158974038,-15000.0,29238.5
1691158974038,-1160.0,29238.5
1691158974038,-5550.0,29238.5
1691158974038,-8290.0,29238.5
1691158974043,-30000.0,29238.5
1691158974046,-30000.0,29238.5
1691158974050,-8110.0,29238.5
1691158974050,-21890.0,29238.5
1691158974054,-8110.0,29238.5
1691158974054,-15000.0,29238.5
1691158974054,-6890.0,29238.5
1691158974058,-1400.0,29238.5
1691158974058,-13110.0,29238.5
1691158974058,-15000.0,29238.5
1691158974058,-490.0,29238.5
1691158974063,-30000.0,29238.5
1691158974066,-18040.0,29238.5
1691158974066,-11960.0,29238.5
1691158974069,-8040.0,29238.5
1691158974100,-200.0,29238.0
1691158974100,-29800.0,29238.0
1691158974104,-30000.0,29238.0
1691158974108,-16600.0,29238.0
1691158974108,-5000.0,29238.0
1691158974431,-790.0,29237.5
1691158974431,-9210.0,29237.5
1691158974431,-20000.0,29237.5
1691158976002,-13660.0,29237.5
1691158976002,-10790.0,29237.5
1691158976002,-5550.0,29237.5
1691158976007,-5000.0,29237.5
1691158976007,-18660.0,29237.5
1691158976007,-6340.0,29237.5
1691158976011,-28660.0,29237.5
1691158976011,-1340.0,29237.5
1691158976016,-24460.0,29237.5
1691159001508,-10.0,29237.5
1691159008991,-10.0,29237.5
1691159016408,-10.0,29237.5
1691159039003,6320.0,29238.0
1691159039003,230.0,29238.0
1691159039003,3780.0,29238.0
1691159039016,2000.0,29238.0
1691159039016,1770.0,29238.0
1691159039038,50.0,29239.0
1691159039038,510.0,29241.5
1691159039047,5000.0,29241.5
1691159039080,2590.0,29241.5
1691159039269,2400.0,29241.5
1691159039271,5000.0,29241.5
1691159039273,740.0,29241.5
1691159055459,110.0,29244.0
1691159059820,-5130.0,29243.5
1691159059820,-2000.0,29243.5
1691159059820,-500.0,29243.5
1691159059905,-930.0,29242.5
1691159097067,-8350.0,29240.0
1691159097067,-7670.0,29240.0
1691159097067,-1280.0,29240.0
1691159097067,-500.0,29240.0
1691159107071,-12330.0,29240.0
1691159107071,-2000.0,29240.0
1691159107071,-2710.0,29240.0
1691159107071,-60.0,29240.0
1691159107231,5850.0,29240.5
1691159107231,3780.0,29240.5
1691159107231,50.0,29240.5
1691159117917,1100.0,29241.5
1691159117917,2090.0,29241.5
1691159117943,4260.0,29243.0
1691159117946,1110.0,29245.0
1691159117946,1190.0,29245.5
1691159117946,1590.0,29243.0
1691159117983,2300.0,29245.5
1691159151421,-14380.0,29245.0
1691159151421,-320.0,29245.0
1691159151421,-500.0,29245.0
1691159153632,-3790.0,29245.0
1691159153635,-600.0,29245.0
1691159153635,-60.0,29245.0
1691159153635,-500.0,29245.0
1691159153635,-15830.0,29245.0
1691159153635,-22920.0,29245.0
1691159153834,-4950.0,29239.0
1691159153834,-940.0,29239.0
1691159171442,-5810.0,29238.5
1691159171442,-40.0,29238.5
1691159171451,-80.0,29238.5
1691159171451,-460.0,29238.5
1691159256980,-500.0,29233.5
1691159256980,-5490.0,29233.5
1691159256980,-40.0,29233.5
1691159256980,-1590.0,29233.5
1691159256980,-200.0,29233.5
1691159257051,-5740.0,29232.0
1691159257098,-810.0,29231.0
1691159257590,-60.0,29230.5
1691159264604,5850.0,29226.5
1691159264604,3190.0,29226.5
1691159264604,1160.0,29226.5
1691159264604,60.0,29226.5
1691159264604,9740.0,29226.5
1691159264949,6550.0,29226.5
1691159269351,9740.0,29227.0
1691159269351,300.0,29227.0
1691159269429,5000.0,29232.5
